"compet" "K" "fs" "fa" "probamating" "G" "b" "pmut" "mean_dist" "c" "run" "max.X.sex" "max.X.sex.t" "mix" "max.nb.sex" "max.nb.sex.t" "nb.all.end" "nb.sex.end" "X.all.end" "X.sex.end" "end.t" "mean.X.sex" "mean.X.asex" "sd.X.sex" "sd.X.asex" "seed"
"380" "_fc_" "27" "8" "3" "1" "16" "0.3" "5e-05" "1" "5" "125" 190 1000 0.99991624239451 178957 471 175307 175293 199 190 1000 99.2156275493032 135.857142857143 57.9342370017855 48.8763859026125 24
"381" "_fc_" "27" "8" "6" "1" "15" "1" "0.005" "1" "0.5" "113" 25 10 0.414641744548287 24315 9 107188 3584 70 21 17 11.3864397321429 34.841540867148 6.27146119347405 19.4980335253585 24
"382" "_fc_" "27" "9" "2" "1" "4" "0.2" "5e-04" "2.3" "0.5" "346" 190 1000 0.999458506630413 185342 416 181823 181720 199 190 1000 100.025902487343 99.6699029126214 57.8063631914959 60.8542760109264 24
"383" "_fc_" "27" "9" "3" "1" "17" "0.9" "0.005" "2.7" "0.8" "439" 190 997 0.991967529645774 237555 314 234734 232879 199 189 1000 99.4281021474671 101.542318059299 57.4558432109686 61.0334074259656 24
"384" "_fc_" "28" "4" "2" "1" "6" "0.6" "5e-05" "2.2" "1" "335" 187 183 0.150402275670283 94163 111 105629 5026 199 171 215 153.053521687226 95.8277486754868 11.1404297340779 57.5656349790232 24
"385" "_fc_" "28" "6" "2" "1" "4" "0.8" "0.005" "0.7" "5" "60" 190 1000 0.9924891141787 158335 990 158385 157195 199 190 1000 99.3194821718248 97.5403361344538 57.8626712157101 59.7932066025587 24
"386" "_fc_" "28" "6" "4" "1" "9" "0.6" "0.005" "0.6" "5" "37" 17 15 0.272214484679666 10849 11 27963 913 26 12 22 5.90470974808324 13.3004805914972 3.62506953171114 7.70554465652057 24
"387" "_fc_" "28" "9" "3" "1" "4" "0.9" "5e-04" "0.5" "0.5" "7" 190 1000 0.999360141541844 248384 280 244271 244119 199 190 1000 99.8016868822173 100.631578947368 58.0072626829195 53.8500105100036 24
"388" "_fc_" "29" "10" "7" "1" "3" "0.7" "5e-04" "2" "1" "304" 47 13 0.618825425065879 60681 13 236855 7702 128 30 27 10.5480394702675 64.5969505090485 9.25000640770195 35.1266790485701 24
"389" "_fc_" "29" "3" "2" "1" "18" "0.2" "0.005" "2.5" "1.2" "404" 26 19 0.0839252183851743 5772 12 19635 503 43 25 21 15.2405566600398 19.8900271795944 7.1101034453975 12.1695431045316 24
"390" "_fc_" "29" "5" "4" "1" "8" "0.9" "0.005" "2.5" "0.5" "390" 37 11 0.208973535082082 19506 8 110819 2695 108 30 15 13.7369202226345 51.0432836373053 9.11337637581584 28.8354929661766 24
"391" "_fc_" "29" "6" "2" "1" "2" "0.5" "5e-05" "0.6" "5" "36" 190 998 0.999725064461238 143611 648 141915 141884 199 189 1000 99.3319895125596 117.032258064516 57.7917789283746 57.8921318033045 24
"392" "_fc_" "29" "6" "3" "1" "6" "0.7" "0.005" "2.5" "1" "397" 55 26 0.639891280607664 39796 19 164511 7716 199 32 75 14.771254536029 102.806677508849 9.82475918122338 55.7614849332709 24
"393" "_fc_" "29" "7" "4" "1" "9" "0.9" "0.005" "1.4" "1" "189" 42 19 0.514404917668551 36823 17 122436 5610 112 29 40 14.7192513368984 57.4155753000188 9.1340800038916 31.5544066735447 24
"394" "_fc_" "29" "8" "2" "1" "13" "0.2" "0.005" "1" "1" "121" 190 1000 0.99481230887072 182959 741 180794 179847 199 190 1000 99.471673144395 102.652587117212 57.9284041458791 57.8113018238131 24
"395" "_fc_" "29" "8" "2" "1" "5" "0.9" "0.005" "2.5" "5" "411" 190 999 0.995215153270509 225969 681 225498 224418 199 189 1000 99.2940093931859 102.099074074074 57.6324579299987 57.2136979058121 24
"396" "_fc_" "30" "10" "3" "1" "15" "0.5" "0.005" "1.7" "0.5" "244" 190 1000 0.993413942041071 260885 560 258938 257242 199 190 1000 99.8008723303349 102.289504716981 57.8085521108483 59.6776733137606 24
"397" "_fc_" "30" "10" "4" "1" "13" "0.4" "0.005" "1.1" "0.8" "137" 140 999 0.980486964511313 182352 994 244607 180242 199 139 1000 72.5644522364377 168.317828012118 42.3129459358396 27.3063367413385 24
"398" "_fc_" "30" "3" "2" "1" "14" "0.9" "5e-05" "3" "1" "494" 53 29 0.267119687640787 19469 23 59162 1885 107 39 36 20.8259946949602 52.8644482078321 12.1208731515261 29.9463133166782 24
"399" "_fc_" "30" "3" "2" "1" "18" "0.6" "0.005" "1" "0.5" "112" 18 19 0.173376977632297 5586 12 19336 657 39 16 22 8.10197869101979 17.877402430537 5.25336237097392 10.4406379110479 24
"400" "_fc_" "30" "3" "2" "1" "18" "0.9" "0.005" "2.1" "1.2" "320" 29 20 0.172507814058655 9188 13 29128 1254 53 24 24 11.7511961722488 25.5745856353591 7.80203859447274 14.6114230438424 24
"401" "_fc_" "30" "3" "2" "1" "19" "0.3" "5e-05" "2.2" "0.8" "331" 30 26 0.226384364820847 8891 20 28325 1040 62 21 32 8.06538461538462 29.3632032252153 6.82121145708061 16.4391458387641 24
"402" "_fc_" "30" "5" "4" "1" "17" "0.3" "5e-05" "1.7" "5" "262" 128 88 0.0400722296404431 24138 24 145123 6029 130 128 88 121.577044285951 59.3067637712626 4.72578279730549 34.7691646319584 24
"403" "_fc_" "30" "6" "4" "1" "6" "0.3" "0.005" "2.1" "1.2" "318" 29 10 0.463368900397339 18184 8 74104 2784 69 19 17 8.42887931034483 34.4088334268087 5.3725028244233 18.3680713053895 24
"404" "_fc_" "30" "7" "5" "1" "17" "0.9" "5e-04" "2" "0.8" "303" 86 28 0.192695884331959 58708 19 202526 7759 144 76 36 63.3477252223225 70.4325732798677 8.18306777842688 42.2653845847194 24
"405" "_fc_" "30" "8" "6" "1" "7" "0.9" "0.005" "0.5" "0.8" "9" 21 18 0.0880424245880139 18526 10 54096 1637 31 20 20 13.4679291386683 15.3401704188033 5.55389058768826 9.14777651372184 24
"406" "_fc_" "30" "9" "2" "1" "17" "0.4" "0.005" "2.8" "0.8" "454" 190 996 0.995325736300972 229158 103 225556 224490 199 189 1000 99.5129315336986 96.9455909943715 57.7297968009559 59.4226592802904 24
"407" "_fc_" "30" "9" "4" "1" "15" "0.6" "5e-05" "1.2" "0.8" "147" 190 1000 0.999762194041015 246298 378 242246 242190 199 190 1000 99.3685288409926 58.75 57.8028236775065 57.624568623903 24
"408" "_fc_" "31" "3" "2" "1" "8" "0.2" "5e-04" "1.2" "5" "161" 22 30 0.0263565891472868 5596 19 13791 348 26 22 30 16.1436781609195 11.5975600684371 3.40148132332828 7.19419867442142 24
"409" "_fc_" "31" "4" "2" "1" "19" "0.3" "5e-04" "2.4" "0.8" "369" 78 47 0.573285161022015 38546 43 109198 4857 198 51 76 25.2410953263331 100.34208987838 15.9839208060924 55.2109684694247 24
"410" "_fc_" "31" "5" "2" "1" "13" "0.9" "0.005" "2.6" "0.5" "418" 190 1000 0.986693373299903 150936 838 149609 147637 199 190 1000 99.1306379837033 104.19878296146 57.8148747067934 57.1849256048109 24
"411" "_fc_" "31" "5" "2" "1" "20" "0.9" "5e-05" "0.6" "0.5" "26" 190 999 0.999846064498975 152734 972 151324 151293 199 189 1000 99.028666230427 105.806451612903 57.7577509490467 61.2913367205288 24
"412" "_fc_" "31" "6" "4" "1" "10" "0.3" "5e-05" "1.1" "5" "143" 199 191 0.0445422313644313 33797 38 230433 10264 199 199 191 192.097622759158 94.1729989235542 4.43188932498586 53.7019614646115 24
"413" "_fc_" "31" "7" "3" "1" "17" "0.5" "0.005" "2.8" "1" "464" 174 1000 0.953888251818684 165125 1000 187877 165125 199 174 1000 89.6788675246026 167.567422644163 52.9490709792109 43.2136949956248 24
"414" "_fc_" "31" "9" "3" "1" "4" "0.4" "5e-04" "2.4" "1" "372" 190 1000 0.999221797092856 230148 840 226005 225832 199 190 1000 99.6314782670304 93.8901734104046 57.739739595344 56.8652483740656 24
"415" "_fc_" "32" "3" "2" "1" "18" "0.2" "5e-04" "2.6" "5" "433" 32 28 0.130192188468692 8870 18 25208 739 51 29 31 13.5047361299053 23.7890800604847 8.62362148156901 14.0735074283896 24
"416" "_fc_" "32" "3" "2" "1" "5" "0.8" "5e-04" "1.8" "0.8" "266" 31 23 0.262687519948931 11417 18 38248 1457 68 19 30 8.99245024021963 32.348237340654 5.98756248405319 18.2808883126365 24
"417" "_fc_" "32" "7" "4" "1" "20" "0.4" "5e-04" "1.6" "0.5" "222" 69 29 0.552858342294039 63053 25 207870 8464 199 60 50 41.1203922495274 98.23131199663 12.4010931368466 57.7598602665238 24
"418" "_fc_" "32" "8" "3" "1" "17" "0.8" "5e-05" "2.3" "0.8" "350" 190 1000 0.999960750964872 247068 161 240571 240553 199 190 1000 99.5095176530744 150.833333333333 57.7085148229977 50.9858688611797 24
"419" "_fc_" "33" "10" "3" "1" "2" "0.5" "5e-04" "0.8" "1.2" "77" 190 999 0.999142776241326 272884 552 267467 267257 199 189 1000 99.659675892493 85.6428571428571 57.8131737646359 57.1228096241553 24
"420" "_fc_" "33" "5" "4" "1" "20" "1" "5e-05" "1.1" "0.5" "129" 82 49 0.110046236250408 29953 21 147779 6835 117 80 53 70.356986100951 56.27511635827 6.09418988969968 34.5568550058334 24
"421" "_fc_" "33" "7" "3" "1" "12" "1" "5e-04" "0.6" "0.5" "30" 170 1000 0.997833508403361 206698 1000 228019 206698 199 170 1000 88.6046309107974 186.674171005112 51.8123753653187 16.95268698363 24
"422" "_fc_" "33" "8" "2" "1" "20" "1" "0.005" "2.8" "1.2" "468" 190 1000 0.995190802309057 265950 845 260816 259554 199 190 1000 99.5070467031909 98.3264659270998 57.6954088769178 58.1449110996543 24
"423" "_fc_" "33" "9" "3" "1" "5" "0.4" "5e-05" "2.1" "0.5" "311" 190 989 0.999879674433396 247718 667 242700 242674 199 189 1000 99.1252915433874 73.6923076923077 57.927227470747 39.4286892815566 24
"424" "_fc_" "34" "3" "2" "1" "16" "1" "5e-04" "1.2" "5" "159" 27 30 0.121737565248695 10688 21 25640 798 39 22 34 10.9022556390977 19.2282424925529 7.28091780203306 11.1553504980886 24
"425" "_fc_" "34" "4" "2" "1" "16" "0.3" "5e-04" "3" "5" "500" 83 46 0.381429957942413 40237 39 95830 4249 153 65 64 32.3059543421982 76.8107140127319 19.1963186216548 43.2898167039569 24
"426" "_fc_" "34" "5" "4" "1" "19" "0.2" "0.005" "2.7" "5" "445" 32 12 0.154695969832666 15797 8 59735 1533 54 26 15 10.8069145466406 26.0439331981719 7.57421275738469 14.8369456938845 24
"427" "_fc_" "34" "8" "3" "1" "19" "0.9" "0.005" "1.9" "0.8" "282" 190 1000 0.989581178492434 264623 985 263839 261081 199 190 1000 99.4198735258406 97.1185641769398 57.903117801965 58.2682259474662 24
"428" "_fc_" "34" "8" "4" "1" "20" "0.2" "5e-04" "2.7" "1" "441" 120 37 0.567411772241081 126293 34 245078 11308 199 82 65 18.9262469048461 102.509055909655 23.8842327630814 55.7695666411815 24
"429" "_fc_" "34" "9" "4" "1" "3" "0.7" "0.005" "1.5" "0.5" "200" 59 69 0.709257182296609 76614 31 270755 12893 199 17 447 8.11719537733654 103.800629794231 5.42614587803659 55.4987660345077 24
"430" "_fc_" "35" "3" "2" "1" "19" "0.9" "5e-04" "1.4" "0.8" "186" 29 25 0.270930805220389 12518 19 35582 1458 58 19 33 7.52263374485597 27.5017875981714 5.90044105039355 15.2518069558793 24
"431" "_fc_" "35" "4" "3" "1" "6" "0.2" "5e-04" "1" "0.5" "111" 27 24 0.0612010221465077 10205 13 34140 1500 55 27 24 17.446 20.9734987745098 5.84424395951311 14.0732112058047 24
"432" "_fc_" "35" "5" "2" "1" "5" "0.2" "5e-04" "3" "0.8" "491" 119 47 0.765647445105684 79766 45 138986 6474 199 43 166 20.3745752239728 103.942525959913 13.3963262306486 56.0341198098323 24
"433" "_fc_" "35" "5" "2" "1" "8" "0.2" "0.005" "2" "0.5" "296" 59 90 0.543601298248438 38541 32 135569 6394 199 38 170 19.6581169846731 102.380870911554 10.97211918002 56.2661236145241 24
"434" "_fc_" "35" "7" "5" "1" "4" "0.7" "5e-05" "0.8" "5" "80" 27 24 0.203501852197319 26886 19 68355 2707 42 6 32 2.48762467676395 21.6865251035827 3.80581572638374 11.6412865071882 24
"435" "_fc_" "35" "8" "6" "1" "6" "1" "5e-05" "1" "5" "126" 66 47 0.044941855381656 43766 19 144894 6408 71 66 47 57.2122347066167 33.2518521727828 4.95006059148499 20.1249427830203 24
"436" "_fc_" "35" "9" "4" "1" "5" "0.8" "0.005" "1.9" "0.5" "279" 190 1000 0.970449590894935 289393 987 295697 286999 199 190 1000 99.6615772180391 100.878477810991 57.810463622216 55.9241636414714 24
"437" "_fc_" "36" "10" "4" "1" "16" "1" "0.005" "1.6" "0.8" "227" 190 1000 0.987331220397295 360351 458 355932 351449 199 190 1000 99.6043608034167 94.9130046843631 57.8501133272256 57.6643143808894 24
"438" "_fc_" "36" "4" "3" "1" "17" "0.4" "5e-04" "0.9" "1" "99" 25 25 0.0781950306775162 10808 14 31882 1110 36 24 27 17.8648648648649 16.1699597036267 3.8788843331207 10.2172798979418 24
"439" "_fc_" "36" "9" "6" "1" "16" "0.8" "5e-05" "2.4" "5" "379" 199 100 0.045459118694311 165365 57 407509 18525 199 199 100 187.470715249663 93.7209782407503 8.07893791960415 54.8175571336915 24
"440" "_fc_" "37" "10" "4" "1" "5" "0.2" "5e-04" "0.5" "0.5" "5" 199 358 0.0453630093490316 213800 166 294469 13358 199 199 358 186.835229824824 94.9812743008989 14.723053752869 55.5857778915579 24
"441" "_fc_" "37" "10" "7" "1" "18" "0.6" "5e-05" "1.4" "1.2" "193" 199 108 0.0464330753128304 128500 39 471022 21871 199 199 108 192.059942389466 92.4998363579286 4.89605916165928 53.7845764198775 24
"442" "_fc_" "37" "6" "4" "1" "6" "0.9" "0.005" "1.1" "0.5" "131" 27 11 0.499122688621946 26069 10 122268 5419 89 21 21 9.89167743126038 44.8400499790328 6.41935252718253 24.2547584752468 24
"443" "_fc_" "37" "7" "6" "1" "13" "0.4" "5e-04" "1.9" "1" "286" 43 15 0.12157683586255 34935 11 122206 5338 64 41 17 23.9975646309479 30.6296248759284 11.7723310124537 18.1649989704312 24
"444" "_fc_" "38" "10" "4" "1" "6" "0.7" "5e-05" "0.9" "1" "100" 190 998 0.99991149929352 351721 671 347761 347710 199 189 1000 98.9951856432084 134.156862745098 57.851136483153 42.7576297514348 24
"445" "_fc_" "38" "3" "2" "1" "8" "0.2" "0.005" "1.8" "0.5" "263" 21 18 0.060180681028492 6268 9 22990 909 43 21 18 10.5907590759076 17.597074407862 6.60411051881743 10.8745401597907 24
"446" "_fc_" "38" "4" "2" "1" "18" "0.6" "0.005" "2.4" "0.5" "366" 54 23 0.576803419300439 31548 21 142209 6669 198 37 63 16.8152646573699 102.957909104323 11.2511307573958 55.8471927708941 24
"447" "_fc_" "38" "5" "2" "1" "15" "0.4" "5e-04" "1.7" "0.5" "239" 190 1000 0.998400376074849 161450 755 160458 160209 199 190 1000 99.5925010455093 100.25702811245 57.7583123195927 56.1074555954049 24
"448" "_fc_" "38" "6" "5" "1" "2" "1" "0.005" "0.6" "0.5" "27" 20 15 0.120569302224516 18461 7 62611 2815 37 19 16 11.3229129662522 16.9867382433608 5.78891522532727 10.1673582228781 24
"449" "_fc_" "38" "8" "2" "1" "14" "0.9" "0.005" "0.8" "0.5" "62" 190 995 0.99519661933836 296617 878 295140 293623 199 189 1000 99.2078685934004 101.489123269611 57.788970045803 59.0130965213504 24
"450" "_fc_" "38" "9" "3" "1" "8" "0.2" "5e-05" "1.1" "1" "138" 190 996 0.99989235737352 268616 688 263896 263857 199 189 1000 99.5409634764285 89.8717948717949 57.5451038747848 42.4872609311368 24
"451" "_fc_" "39" "3" "2" "1" "18" "1" "0.005" "2.5" "1.2" "405" 36 20 0.142554584312064 14274 11 47497 1642 66 29 24 14.2174177831912 31.4372260385999 8.88052535391276 17.989131954521 24
"452" "_fc_" "39" "4" "3" "1" "3" "0.7" "0.005" "1.2" "1.2" "156" 20 14 0.137421687974329 10987 9 35668 925 33 15 17 6.23675675675676 16.4957833232594 4.68939466993581 9.43318344894702 24
"453" "_fc_" "39" "5" "2" "1" "3" "0.2" "5e-04" "2.5" "1" "400" 103 52 0.552791771620487 70171 47 155493 6885 199 55 100 25.7525054466231 103.557735788114 17.1962231728982 56.5598258477718 24
"454" "_fc_" "39" "5" "2" "1" "8" "0.7" "0.005" "1.3" "0.5" "163" 190 1000 0.986328770356384 177828 651 177693 175291 199 190 1000 99.7818484691171 97.699417152373 57.7589899307849 57.4085259359541 24
"455" "_fc_" "39" "6" "2" "1" "3" "1" "0.005" "0.6" "0.5" "24" 190 1000 0.992351619630694 233836 904 234196 232392 199 190 1000 99.2958449516334 100.394678492239 57.7548852241049 59.0386422658534 24
"456" "_fc_" "39" "6" "4" "1" "5" "0.6" "5e-05" "1.1" "0.8" "136" 199 151 0.0422396044921539 54125 33 290462 12269 199 199 151 190.839840247779 92.4662087112185 8.53864174466469 54.2250875548443 24
"457" "_fc_" "39" "7" "3" "1" "13" "0.6" "5e-04" "0.7" "0.5" "42" 190 1000 0.997937639370464 247159 372 243924 243384 199 190 1000 99.6853367517996 106.609259259259 57.5290751732387 62.0488250163263 24
"458" "_fc_" "39" "8" "2" "1" "4" "0.6" "5e-04" "2.1" "5" "322" 190 1000 0.999398245654639 277468 238 271717 271554 199 190 1000 99.3942935843331 101.374233128834 57.7752574454014 59.5335869400233 24
"459" "_fc_" "39" "8" "5" "1" "2" "0.9" "5e-05" "2.9" "5" "484" 90 27 0.326272748371947 113932 23 290095 11915 153 68 38 24.5745698699119 78.5618843914013 23.308458657282 43.0314409264588 24
"460" "_fc_" "40" "3" "2" "1" "8" "0.9" "0.005" "1.2" "1" "154" 22 21 0.116802151457735 9404 10 28020 774 38 21 24 9.44573643410853 18.0675328488585 6.59856318695625 10.5436124902338 24
"461" "_fc_" "40" "4" "2" "1" "19" "0.2" "5e-04" "2.1" "1.2" "319" 86 61 0.258866569560652 45293 47 100532 4315 142 76 74 44.3073001158749 69.8323788935427 25.3897231885223 39.9806376454205 24
"462" "_fc_" "40" "4" "2" "1" "3" "0.9" "5e-05" "1" "0.5" "114" 198 441 0.0467489276468699 155039 180 159367 7475 199 197 442 180.270635451505 95.1477892186554 10.924960584764 56.0787517519717 24
"463" "_fc_" "40" "5" "2" "1" "11" "0.5" "5e-04" "1.5" "0.8" "205" 190 1000 0.998450964488056 175119 653 171769 171502 199 190 1000 99.3855173700598 98.7041198501873 57.8461741967624 53.8233544031179 24
"464" "_fc_" "40" "5" "2" "1" "19" "0.7" "5e-05" "1.7" "5" "259" 190 999 0.999902983541443 186894 461 184898 184880 199 189 1000 99.3019742535699 105.888888888889 57.8512316038005 53.9769982480434 24
"465" "_fc_" "40" "5" "3" "1" "10" "0.3" "0.005" "1.3" "1" "170" 26 15 0.330443756449948 16577 12 57524 2297 55 20 24 8.74053112755768 27.3944085320586 6.3973861084756 15.4648249849805 24
"466" "_fc_" "40" "6" "3" "1" "13" "0.8" "5e-04" "1.7" "0.5" "243" 86 38 0.753428702670779 98732 35 231904 10788 199 57 166 31.7030960326288 102.460581776081 17.2646687787651 57.0186259242106 24
"467" "_fc_" "40" "6" "4" "1" "7" "0.8" "5e-05" "1.1" "1.2" "141" 73 52 0.170917365607096 62298 40 144131 4836 102 69 61 57.2489660876758 49.0798808284576 10.0090987027739 29.1868667430056 24
"468" "_fc_" "40" "8" "5" "1" "13" "0.6" "5e-04" "3" "0.8" "490" 95 21 0.433626891416231 117446 18 374356 17342 194 72 32 34.4927344020298 103.748925812433 21.9126719371907 57.0621359279463 24
"470" "_fc_" "5" "5" "3" "1" "10" "0.7" "5e-04" "2.3" "1" "357" 36 26 0.360343929129755 3376 21 7659 316 55 31 29 19.1677215189873 29.0998229606428 7.89818358854696 17.305040534984 24
"471" "_fc_" "5" "6" "2" "1" "19" "0.5" "5e-04" "2.4" "5" "382" 191 980 0.998985756493363 24839 251 23844 23824 199 189 1000 98.0206094694426 113.75 57.511649647173 55.7408241209637 24
"472" "_fc_" "5" "6" "5" "1" "9" "1" "0.005" "2.2" "0.5" "326" 23 9 0.387057387057387 2720 8 14401 276 57 20 12 15.2391304347826 30.8916814159292 4.05696590224959 17.9959840712006 24
"473" "_fc_" "5" "7" "4" "1" "15" "0.7" "5e-05" "2.3" "0.8" "351" 78 38 0.894370553665326 12012 37 36514 1541 199 18 66 8.49513303049967 104.783690275355 5.41134051482221 54.1006943183472 24
"474" "_fc_" "5" "8" "4" "1" "19" "0.7" "0.005" "1.7" "1.2" "256" 34 18 0.596894535188546 5486 17 14151 269 76 22 29 17.2267657992565 39.8907217980118 3.03165346137561 22.6420341853401 24
"475" "_fc_" "6" "10" "3" "1" "14" "0.2" "5e-05" "1.1" "0.5" "130" 191 890 0.999976862028275 46568 724 45519 45510 199 189 1000 98.8017358822237 68.4444444444444 57.2272668857506 28.5048728777691 24
"476" "_fc_" "6" "5" "2" "1" "6" "0.6" "5e-04" "1.5" "1" "210" 46 57 0.982869379014989 6222 47 21906 983 199 10 197 4.63173957273652 102.383883764279 3.22330643976239 55.4053717322284 24
"477" "_fc_" "6" "6" "2" "1" "19" "0.4" "0.005" "2.8" "1" "461" 81 121 0.972146906581218 12297 80 23124 1005 199 11 578 5.06268656716418 104.117500791175 3.6455303018275 55.4027137724026 24
"478" "_fc_" "6" "6" "3" "1" "15" "0.8" "0.005" "0.6" "1.2" "33" 13 9 0.77023498694517 2170 8 5936 186 34 8 30 2.41935483870968 17.391652173913 2.51620727305531 9.67916350599282 24
"479" "_fc_" "6" "7" "6" "1" "6" "1" "0.005" "1.5" "0.5" "197" 21 8 0.372115020809686 3731 6 15306 461 44 12 11 6.54013015184382 23.497810710677 3.92331592012555 13.2587813491664 24
"480" "_fc_" "6" "9" "3" "1" "4" "0.4" "5e-04" "0.8" "5" "83" 191 923 0.999107430639923 43454 465 42622 42570 199 190 1000 99.8976039464412 96.6923076923077 57.3356019240056 61.4372112002191 24
"481" "_fc_" "6" "9" "5" "1" "18" "0.2" "0.005" "1.9" "0.8" "280" 42 22 0.148890479599141 6481 14 16814 537 72 41 25 33.951582867784 33.8534742274375 4.80141870253151 21.5188731854692 24
"482" "_fc_" "7" "10" "2" "1" "9" "0.5" "0.005" "2.6" "0.8" "422" 191 995 0.995694619159831 60568 532 57399 57144 199 189 1000 99.2746045079098 101.058823529412 58.0923267227267 58.6050479419628 24
"483" "_fc_" "7" "3" "2" "1" "13" "0.5" "5e-04" "2.8" "1" "460" 15 20 0.193625977149729 1117 10 3549 114 29 14 22 7 15.1997088791849 4.05056534893806 9.14541490456339 24
"484" "_fc_" "7" "5" "2" "1" "17" "0.6" "5e-04" "2.5" "1" "396" 65 47 0.963715096311781 10457 41 26303 1081 199 11 328 4.91674375578168 103.391602569186 3.33534757725937 55.3429436117529 24
"485" "_fc_" "7" "5" "4" "1" "8" "1" "5e-04" "1.5" "0.5" "201" 20 10 0.608433734939759 3509 8 16421 285 61 10 17 4.2280701754386 32.3772930094199 3.19008997985403 17.7977603980955 24
"486" "_fc_" "7" "7" "4" "1" "19" "0.8" "5e-04" "2.1" "0.8" "312" 35 15 0.810440577563865 7782 14 38467 1738 144 11 34 4.88147295742232 75.2777913909989 3.48312681121084 39.2852377295126 24
"487" "_fc_" "7" "7" "4" "1" "8" "1" "0.005" "2.5" "5" "409" 39 15 0.625637290604516 8541 13 23548 950 85 22 26 8.79894736842105 45.3696787326312 6.34539725550805 23.7442765119058 24
"488" "_fc_" "7" "7" "5" "1" "7" "0.4" "5e-05" "0.8" "1.2" "78" 71 95 0.0369863683001906 10105 67 21289 771 74 71 95 63.5421530479896 35.2988108002729 15.2940604728756 20.5193510653404 24
"489" "_fc_" "8" "10" "4" "1" "16" "0.9" "5e-04" "1.5" "5" "214" 191 999 0.999133544216751 78823 826 76369 76293 199 189 1000 99.6086796953849 70.5263157894737 57.4736677881262 60.5828300613764 24
